"Loja","Data de lançamento do cupom fiscal","Número do caixa","Tipo da transação","Nº Cupom fiscal","Nº do produto","Texto breve material","Lote","Tipo de estoque","Grupo de mercadorias","Seção","Denominação da seção","Subseção","Denominação da subseção","Quantidade vendida","Quantidade tarefa","Quantidade inventariada","Quantidade disponibilizada","UMB","Nº doc.invent.físico","Ano doc.inv.fís.","Totalmente disponibilizado","Criado em","Hora registro","Criado por",
"1002","2026-02-11","8","1001","334061","89053160","ANEL VED VASO C/ GUIA BLUKIT","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","2","2","0","2","UN","0","","true","2026-02-11","18:17:58","SRV_RFC_CAR",
"1002","2026-02-01","6","1001","207198","89044676","PASTILHA CLORO 3X1 200G GENCO","","0L","","08","HIDRAULICA","0818","PISCINAS","3","3","0","3","UN","0","","true","2026-02-01","09:04:47","SRV_RFC_CAR",
"1002","2026-02-01","16","1001","53535","89044795","SULFATO ALUMINIO 2KG GENCO","","0L","","08","HIDRAULICA","0818","PISCINAS","3","3","0","3","UN","0","","true","2026-02-01","09:07:47","SRV_RFC_CAR",
"1002","2026-02-01","16","1001","53535","89629085","CLORO GRAN ESTAB 1KG OXYPOWER ASTRALPOOL","","0L","","08","HIDRAULICA","0818","PISCINAS","1","1","0","1","UN","0","","true","2026-02-01","09:07:47","SRV_RFC_CAR",
"1002","2026-02-01","19","1001","112031","89183290","CESTO PIA VALV AMER PLAST CR 3.1/2 OVERT","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-01","09:08:47","SRV_RFC_CAR",
"1002","2026-02-01","19","1001","112031","89207244","TUBO ESG SN PVC 3M DN50 FORTLEV","","0L","","08","HIDRAULICA","0809","EVACUACAO","1","1","0","1","UN","0","","true","2026-02-01","09:08:47","SRV_RFC_CAR",
"1002","2026-02-01","11","1001","177140","89300043","FITA VEDA ROSCA 18MMX10M FIRLON","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-01","09:09:47","SRV_RFC_CAR",
"1002","2026-02-01","11","1001","177140","89513592","TORN BOIA PLAST VD 3/4 VIQUA","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-01","09:09:47","SRV_RFC_CAR",
"1002","2026-02-05","8","1001","331226","89565511","LUVA ROSC 3/4 KRONA","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-05","09:02:59","SRV_RFC_CAR",
"1002","2026-02-05","10","1001","306917","89049471","ADESIVO PLAST PVC BISNAGA 75G AMANCO","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-05","09:02:59","SRV_RFC_CAR",
"1002","2026-02-05","10","1001","306917","89208483","TUBO SOLD AF PVC 3M 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","5","5","0","5","UN","0","","true","2026-02-05","09:02:59","SRV_RFC_CAR",
"1002","2026-02-05","10","1001","306917","89289613","CURVA 90 SOLD 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","5","5","0","5","UN","0","","true","2026-02-05","09:02:59","SRV_RFC_CAR",
"1002","2026-02-05","10","1001","306917","89289725","JOELHO 90 SOLD 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","5","5","0","5","UN","0","","true","2026-02-05","09:02:59","SRV_RFC_CAR",
"1002","2026-02-05","10","1001","306917","89289816","LUVA SOLD 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","6","6","0","6","UN","0","","true","2026-02-05","09:02:59","SRV_RFC_CAR",
"1002","2026-02-05","10","1001","306917","89300043","FITA VEDA ROSCA 18MMX10M FIRLON","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-05","09:02:59","SRV_RFC_CAR",
"1002","2026-02-05","4","1001","351755","89048274","FITA VEDA ROSCA 18MMX50M AMANCO","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-05","09:03:51","SRV_RFC_CAR",
"1002","2026-02-05","4","1001","351755","89499592","PLUG 717 LATAO 1/2 RUMO CERTO","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","3","3","0","3","UN","0","","true","2026-02-05","09:03:51","SRV_RFC_CAR",
"1002","2026-02-11","8","1001","334069","89208763","UNIAO SOLD 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","18:21:02","SRV_RFC_CAR",
"1002","2026-02-11","8","1001","334069","89289816","LUVA SOLD 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","18:21:02","SRV_RFC_CAR",
"1002","2026-02-11","4","1001","355513","89288346","ENGATE FLEX METAL MF 40CM 1/2 WOG","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:25:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251653","89044676","PASTILHA CLORO 3X1 200G GENCO","","0L","","08","HIDRAULICA","0818","PISCINAS","3","3","0","3","UN","0","","true","2026-02-11","18:26:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251653","89044725","CLARIFICANTE AUX FILTRACAO 1L GENCO","","0L","","08","HIDRAULICA","0818","PISCINAS","4","4","0","4","UN","0","","true","2026-02-11","18:26:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251653","89044795","SULFATO ALUMINIO 2KG GENCO","","0L","","08","HIDRAULICA","0818","PISCINAS","2","2","0","2","UN","0","","true","2026-02-11","18:26:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251653","89518863","ELEVADOR PH GRANULADO 2KG GENCO","","0L","","08","HIDRAULICA","0818","PISCINAS","5","5","0","5","UN","0","","true","2026-02-11","18:26:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251653","89571986","CLORO GRAN ESTAB 7,5KG SMART BLUEPO","","0L","","08","HIDRAULICA","0818","PISCINAS","1","1","0","1","UN","0","","true","2026-02-11","18:26:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251653","89795881","ALGICIDA MANUTENCAO 1L HTH","","0L","","08","HIDRAULICA","0818","PISCINAS","1","1","0","1","UN","0","","true","2026-02-11","18:26:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251657","89042541","GRELHA QUAD PVC BR DN100 TIGRE","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","2","2","0","2","UN","0","","true","2026-02-11","18:28:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251657","89111120","FILTRO P/ BEBED CARV ATIV TRANSP 5","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:28:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251657","89111225","SUPORTE PLAST PARA FILTRO SIMPLES","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:28:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251657","89394221","JUNCAO Y P/ FILTRO CR 1/2 GARDEN","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:28:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251657","89567961","ENGATE FLEX PLAST AF FF 40CM 1/2 KRONA","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:28:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251657","89568584","PORTA GRELHA QD/GR QD BR DN100 KRONA","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","2","2","0","2","UN","0","","true","2026-02-11","18:28:58","SRV_RFC_CAR",
"1002","2026-02-11","4","1001","355520","89513592","TORN BOIA PLAST VD 3/4 VIQUA","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:30:59","SRV_RFC_CAR",
"1002","2026-02-11","9","1001","235287","89288283","ENGATE FLEX METAL MF 60CM 1/2 WOG","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:31:58","SRV_RFC_CAR",
"1002","2026-02-11","14","1001","231811","89572070","GRELHA AF CAIX QUAD INOX DN150 BOGNAR","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-11","18:31:58","SRV_RFC_CAR",
"1002","2026-02-11","4","1001","355522","89207832","ANEL VED TUBOS ESG DN50 FORTLEV","","0L","","08","HIDRAULICA","0809","EVACUACAO","3","3","0","3","UN","0","","true","2026-02-11","18:32:58","SRV_RFC_CAR",
"1002","2026-02-11","4","1001","355522","89567961","ENGATE FLEX PLAST AF FF 40CM 1/2 KRONA","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","3","3","0","3","UN","0","","true","2026-02-11","18:32:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251659","89049254","ADAPT SOLD CURTO 20MMX1/2","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:32:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251659","89053013","JOELHO 90 SOLD 20MM","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","18:32:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251659","89565336","BUCHA RED ROSC 3/4X1/2 KRONA","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:32:58","SRV_RFC_CAR",
"1002","2026-02-11","8","1001","334081","89181820","SUPORTE PLAST P/ MANG PT OVERTIME","","0L","","08","HIDRAULICA","0821","IRRIGACAO","1","1","0","1","UN","0","","true","2026-02-11","18:37:58","SRV_RFC_CAR",
"1002","2026-02-11","8","1001","334081","89044823","ELEVADOR ALCALINIDADE 2KG GENCO","","0L","","08","HIDRAULICA","0818","PISCINAS","1","1","0","1","UN","0","","true","2026-02-11","18:37:58","SRV_RFC_CAR",
"1002","2026-02-11","8","1001","334081","89044795","SULFATO ALUMINIO 2KG GENCO","","0L","","08","HIDRAULICA","0818","PISCINAS","1","1","0","1","UN","0","","true","2026-02-11","18:37:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251664","89127990","BOMBA AUTOASP AP-2R 1/2CV BIVOLT DANCOR","","0L","","08","HIDRAULICA","0815","BOMBAS DE AGUA","1","1","0","1","UN","0","","true","2026-02-11","18:37:58","SRV_RFC_CAR",
"1002","2026-02-11","17","1001","80127","89288283","ENGATE FLEX METAL MF 60CM 1/2 WOG","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:37:58","SRV_RFC_CAR",
"1002","2026-02-11","17","1001","80127","89451593","VALV ESF FF BSP PN25 ALAV 1/2 EMMETI","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:37:58","SRV_RFC_CAR",
"1002","2026-02-11","4","1001","355525","89054896","LUVA SOLD 20MM","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:38:58","SRV_RFC_CAR",
"1002","2026-02-11","4","1001","355525","89103301","REG GAV BRUTO 1502 1/2 DECA","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:38:58","SRV_RFC_CAR",
"1002","2026-02-11","4","1001","355525","89208371","TUBO SOLD AF PVC 3M 20MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:38:58","SRV_RFC_CAR",
"1002","2026-02-11","4","1001","355525","89273163","SIFAO EXT UNIVERSAL BR TIGRE","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-11","18:38:58","SRV_RFC_CAR",
"1002","2026-02-11","4","1001","355525","89289340","ADAPT SOLD CURTO 25MMX3/4 FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","3","3","0","3","UN","0","","true","2026-02-11","18:38:58","SRV_RFC_CAR",
"1002","2026-02-11","4","1001","355525","89289711","JOELHO 90 SOLD 20MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","4","4","0","4","UN","0","","true","2026-02-11","18:38:58","SRV_RFC_CAR",
"1002","2026-02-11","4","1001","355525","89289991","JOELHO 90 SOLD BC LT AZ 25MMX1/2 FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","18:38:58","SRV_RFC_CAR",
"1002","2026-02-11","4","1001","355525","89290012","LUVA SOLD BUCHA LT AZ 20MMX1/2 FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","18:38:58","SRV_RFC_CAR",
"1002","2026-02-11","4","1001","355525","89290054","TE SOLD BUCHA LT AZ 20MMX1/2 FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","18:38:58","SRV_RFC_CAR",
"1002","2026-02-11","4","1001","355525","89565504","LUVA ROSC 1/2 KRONA","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","18:38:58","SRV_RFC_CAR",
"1002","2026-02-11","4","1001","355525","89610731","REG ESF SOLD C/ ANEL PVC 20MM FORTLEV","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:38:58","SRV_RFC_CAR",
"1002","2026-02-11","11","1001","180803","89048246","FITA VEDA ROSCA 18MMX10M AMANCO","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:38:58","SRV_RFC_CAR",
"1002","2026-02-11","11","1001","180803","89049485","ADAPT SOLD CURTO 32MMX1","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","18:38:58","SRV_RFC_CAR",
"1002","2026-02-11","11","1001","180803","89054560","LUVA RED SOLD 25X20MM","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:38:58","SRV_RFC_CAR",
"1002","2026-02-11","11","1001","180803","89056226","BUCHA RED SOLD CURTA 32X25MM","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","3","3","0","3","UN","0","","true","2026-02-11","18:38:58","SRV_RFC_CAR",
"1002","2026-02-11","11","1001","180803","89289725","JOELHO 90 SOLD 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:38:58","SRV_RFC_CAR",
"1002","2026-02-11","11","1001","180803","89289781","JOELHO 90 SOLD RED 25X20MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","18:38:58","SRV_RFC_CAR",
"1002","2026-02-11","11","1001","180803","89289795","LUVA SOLD 20MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","18:38:58","SRV_RFC_CAR",
"1002","2026-02-11","11","1001","180803","89289816","LUVA SOLD 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","18:38:58","SRV_RFC_CAR",
"1002","2026-02-11","11","1001","180803","89290061","TE SOLD BUCHA LT AZ 25MMX1/2 FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:38:58","SRV_RFC_CAR",
"1002","2026-02-11","11","1001","180803","89565574","PLUG ROSC 1/2 KRONA","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:38:58","SRV_RFC_CAR",
"1002","2026-02-11","11","1001","180803","89820094","BOMBA AUTOASP DPA-40 MONO 1/2CV 127/220V","","0L","","08","HIDRAULICA","0815","BOMBAS DE AGUA","1","1","0","1","UN","0","","true","2026-02-11","18:38:58","SRV_RFC_CAR",
"1002","2026-02-11","4","1001","355527","89054896","LUVA SOLD 20MM","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:38:58","SRV_RFC_CAR",
"1002","2026-02-11","17","1001","80129","89039923","UNIAO SOLD 32MM AMANCO","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:39:58","SRV_RFC_CAR",
"1002","2026-02-11","17","1001","80129","89470591","PARAFUSO VASO E BIDE B10 80MM LATAO BOGN","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","5","5","0","5","UN","0","","true","2026-02-11","18:39:58","SRV_RFC_CAR",
"1002","2026-02-11","8","1001","334084","89043115","ENGATE FLEX PLAST AF FF 40CM 1/2 TIGRE","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:39:58","SRV_RFC_CAR",
"1002","2026-02-11","8","1001","334084","89053160","ANEL VED VASO C/ GUIA BLUKIT","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-11","18:39:58","SRV_RFC_CAR",
"1002","2026-02-11","8","1001","334084","89567961","ENGATE FLEX PLAST AF FF 40CM 1/2 KRONA","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:39:58","SRV_RFC_CAR",
"1002","2026-02-11","8","1001","334084","89927355","SIFAO EXT UNIVERSAL BR 72CM GRAP","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","2","2","0","2","UN","0","","true","2026-02-11","18:39:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251666","89540283","BOMBA AUTOASP ULTRA DA-2 MONO 1/2CV 127V","","0L","","08","HIDRAULICA","0815","BOMBAS DE AGUA","1","1","0","1","UN","0","","true","2026-02-11","18:40:57","SRV_RFC_CAR",
"1002","2026-02-11","9","1001","235295","89537343","PARAFUSO PLAST CX ACOPLADA BLUKIT","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:43:58","SRV_RFC_CAR",
"1002","2026-02-11","4","1001","355535","89565343","BUCHA RED ROSC 1X1/2 KRONA","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:45:58","SRV_RFC_CAR",
"1002","2026-02-11","4","1001","355535","89565546","NIPLE ROSC 1/2 KRONA","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:45:58","SRV_RFC_CAR",
"1002","2026-02-11","4","1001","355535","89598341","JOELHO 90 ESPIGAO MF PT 1/2 TAIVI","","0L","","08","HIDRAULICA","0821","IRRIGACAO","2","2","0","2","UN","0","","true","2026-02-11","18:45:58","SRV_RFC_CAR",
"1002","2026-02-11","4","1001","355535","89735485","MANG LISA PVC 3/4 CRI NIVEL 10M E1,5 TAI","","0L","","08","HIDRAULICA","0821","IRRIGACAO","1","1","0","1","UN","0","","true","2026-02-11","18:45:58","SRV_RFC_CAR",
"1002","2026-02-11","4","1001","355535","89949566","BOMBA PERIF CP-60H 1/2CV 127V CLAW","","0L","","08","HIDRAULICA","0815","BOMBAS DE AGUA","1","1","0","1","UN","0","","true","2026-02-11","18:45:58","SRV_RFC_CAR",
"1002","2026-02-11","9","1001","235297","89273163","SIFAO EXT UNIVERSAL BR TIGRE","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","2","2","0","2","UN","0","","true","2026-02-11","18:46:58","SRV_RFC_CAR",
"1002","2026-02-11","9","1001","235297","89573211","VALV PIA AMERICANA METAL 3.1/2 ESTEVES","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-11","18:46:58","SRV_RFC_CAR",
"1002","2026-02-11","8","1001","334086","89300043","FITA VEDA ROSCA 18MMX10M FIRLON","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:46:58","SRV_RFC_CAR",
"1002","2026-02-11","8","1001","334086","89565553","NIPLE ROSC 3/4 KRONA","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:46:58","SRV_RFC_CAR",
"1002","2026-02-11","8","1001","334086","89873511","KIT ACIO P/ CAIXA ACOPLADA CASTELO BRA","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:46:58","SRV_RFC_CAR",
"1002","2026-02-11","4","1001","355541","89765774","RALO INVISIVEL QUAD CZ 10X10CM ESTRELA","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-11","18:50:58","SRV_RFC_CAR",
"1002","2026-02-11","11","1001","180813","89044655","CLORO GRAN ESTAB 10KG 3X1 GENCO","","0L","","08","HIDRAULICA","0818","PISCINAS","1","1","0","1","UN","0","","true","2026-02-11","18:53:58","SRV_RFC_CAR",
"1002","2026-02-11","11","1001","180813","89044676","PASTILHA CLORO 3X1 200G GENCO","","0L","","08","HIDRAULICA","0818","PISCINAS","3","3","0","3","UN","0","","true","2026-02-11","18:53:58","SRV_RFC_CAR",
"1002","2026-02-11","11","1001","180813","89044725","CLARIFICANTE AUX FILTRACAO 1L GENCO","","0L","","08","HIDRAULICA","0818","PISCINAS","2","2","0","2","UN","0","","true","2026-02-11","18:53:58","SRV_RFC_CAR",
"1002","2026-02-11","11","1001","180813","89044753","ALGICIDA CHOQUE 1L GENCO","","0L","","08","HIDRAULICA","0818","PISCINAS","2","2","0","2","UN","0","","true","2026-02-11","18:53:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251686","89634104","RALO LINEAR INVISIVEL BR 70CM ESTRELA","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-11","18:57:44","SRV_RFC_CAR",
"1002","2026-02-11","17","1001","80145","89417370","PROLONG CX SIFONADA 20CM DN150 FORTLEV","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-11","19:01:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251689","89927355","SIFAO EXT UNIVERSAL BR 72CM GRAP","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-11","19:02:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251689","89571986","CLORO GRAN ESTAB 7,5KG SMART BLUEPO","","0L","","08","HIDRAULICA","0818","PISCINAS","1","1","0","1","UN","0","","true","2026-02-11","19:02:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251689","89289340","ADAPT SOLD CURTO 25MMX3/4 FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","19:02:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251689","89289270","LUVA SOLD LR 25MMX3/4 FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","19:02:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251689","89273163","SIFAO EXT UNIVERSAL BR TIGRE","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-11","19:02:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251689","89106115","BASE REG PRESS MVS 3/4 1416 FORUSI","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","19:02:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251689","89053160","ANEL VED VASO C/ GUIA BLUKIT","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-11","19:02:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251689","89045831","GRELHA QUAD PVC BR DN100 ASTRA","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-11","19:02:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251689","89043122","ENGATE FLEX PLAST AF FF 50CM 1/2 TIGRE","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","19:02:58","SRV_RFC_CAR",
"1002","2026-02-11","7","1001","251689","89042751","PORTA GRELHA QD/GR QD BR DN100 TIGRE","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-11","19:02:58","SRV_RFC_CAR",
"1002","2026-02-11","8","1001","334110","89927355","SIFAO EXT UNIVERSAL BR 72CM GRAP","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","4","4","0","4","UN","0","","true","2026-02-11","19:08:58","SRV_RFC_CAR",
