"Loja","Data de lançamento do cupom fiscal","Número do caixa","Tipo da transação","Nº Cupom fiscal","Nº do produto","Texto breve material","Lote","Tipo de estoque","Grupo de mercadorias","Seção","Denominação da seção","Subseção","Denominação da subseção","Quantidade vendida","Quantidade tarefa","Quantidade inventariada","Quantidade disponibilizada","UMB","Nº doc.invent.físico","Ano doc.inv.fís.","Totalmente disponibilizado","Criado em","Hora registro","Criado por",
"1005","2026-02-11","12","1001","230794","89107144","BICO TORN PLAST PT 3/4 X 1/2 GARDEN","","0L","","08","HIDRAULICA","0821","IRRIGACAO","1","1","0","1","UN","0","","true","2026-02-11","18:16:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230794","89443046","CONECTOR MANG C/ BLOQ ER 1/2 TRAMONT","","0L","","08","HIDRAULICA","0821","IRRIGACAO","1","1","0","1","UN","0","","true","2026-02-11","18:16:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230794","89443053","UNIAO MANGUEIRA ROSCA 1/2 TRAMONT","","0L","","08","HIDRAULICA","0821","IRRIGACAO","1","1","0","1","UN","0","","true","2026-02-11","18:16:59","SRV_RFC_CAR",
"1005","2026-02-11","1","1001","319511","89873546","KIT ACIO DUPLO P/CAIXA ACOPLADA BLUKIT","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:17:59","SRV_RFC_CAR",
"1005","2026-02-01","3","1001","279370","89289396","JOELHO 45 ESG SN PVC DN50 FORTLEV","","0L","","08","HIDRAULICA","0809","EVACUACAO","1","1","0","1","UN","0","","true","2026-02-01","09:06:47","SRV_RFC_CAR",
"1005","2026-02-01","2","1001","179393","89044676","PASTILHA CLORO 3X1 200G GENCO","","0L","","08","HIDRAULICA","0818","PISCINAS","1","1","0","1","UN","0","","true","2026-02-01","09:08:47","SRV_RFC_CAR",
"1005","2026-02-01","2","1001","179393","89044725","CLARIFICANTE AUX FILTRACAO 1L GENCO","","0L","","08","HIDRAULICA","0818","PISCINAS","1","1","0","1","UN","0","","true","2026-02-01","09:08:47","SRV_RFC_CAR",
"1005","2026-02-01","2","1001","179393","89795755","ALGICIDA CHOQUE 1L HTH","","0L","","08","HIDRAULICA","0818","PISCINAS","3","3","0","3","UN","0","","true","2026-02-01","09:08:47","SRV_RFC_CAR",
"1005","2026-02-11","6","1001","114482","89873511","KIT ACIO P/ CAIXA ACOPLADA CASTELO BRA","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","16:05:59","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119736","89289284","LUVA SIMPLES ESG SN PVC DN100 FORTLEV","","0L","","08","HIDRAULICA","0809","EVACUACAO","1","1","0","1","UN","0","","true","2026-02-11","16:05:59","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119736","89290124","CAP ESG SN PVC DN100 FORTLEV","","0L","","08","HIDRAULICA","0809","EVACUACAO","2","2","0","2","UN","0","","true","2026-02-11","16:05:59","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119736","89290222","JUNCAO SIMPLES ESG SN PVC DN100 FORTLEV","","0L","","08","HIDRAULICA","0809","EVACUACAO","1","1","0","1","UN","0","","true","2026-02-11","16:05:59","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119738","89300064","FITA VEDA ROSCA 18MMX50M FIRLON","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","16:06:58","SRV_RFC_CAR",
"1005","2026-02-11","4","1001","142450","89300064","FITA VEDA ROSCA 18MMX50M FIRLON","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","16:08:10","SRV_RFC_CAR",
"1005","2026-02-11","4","1001","142450","89673745","PROLONG MEDIO MF LATAO CR 40MM 1/2 FURKI","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","16:08:10","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119743","89300064","FITA VEDA ROSCA 18MMX50M FIRLON","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","16:10:59","SRV_RFC_CAR",
"1005","2026-02-11","4","1001","142459","89572014","GRELHA ABRE FEC QUAD INOX DN100 BOGNAR","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-11","16:13:59","SRV_RFC_CAR",
"1005","2026-02-11","8","1001","67598","89289263","JOELHO 90 ESG SN PVC DN40 FORTLEV","","0L","","08","HIDRAULICA","0809","EVACUACAO","2","2","0","2","UN","0","","true","2026-02-11","16:13:59","SRV_RFC_CAR",
"1005","2026-02-11","8","1001","67598","89289375","JOELHO 45 ESG SN PVC DN40 FORTLEV","","0L","","08","HIDRAULICA","0809","EVACUACAO","2","2","0","2","UN","0","","true","2026-02-11","16:13:59","SRV_RFC_CAR",
"1005","2026-02-11","8","1001","67598","89290194","JUNCAO SIMPLES ESG SN PVC DN40 FORTLEV","","0L","","08","HIDRAULICA","0809","EVACUACAO","1","1","0","1","UN","0","","true","2026-02-11","16:13:59","SRV_RFC_CAR",
"1005","2026-02-11","8","1001","67598","89334931","JOELHO 90 ANEL ESG SN PVC DN40 FORTLEV","","0L","","08","HIDRAULICA","0809","EVACUACAO","4","4","0","4","UN","0","","true","2026-02-11","16:13:59","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119749","89040112","JOELHO 90 VISITA ESG SN DN100X50 TIGRE","","0L","","08","HIDRAULICA","0809","EVACUACAO","1","1","0","1","UN","0","","true","2026-02-11","16:15:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230728","89565574","PLUG ROSC 1/2 KRONA","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","9","9","0","9","UN","0","","true","2026-02-11","16:16:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230728","89286792","TE SOLD BUCHA LT AZ 25MMX1/2 TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","16:16:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230728","89197724","JOELHO 90 SOLD BC LT AZ 25MMX1/2 TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","9","9","0","9","UN","0","","true","2026-02-11","16:16:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230728","89103203","BASE REG GAV BRUTO 4509 3/4 DECA","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","6","6","0","6","UN","0","","true","2026-02-11","16:16:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230728","89056716","TE SOLD 50MM TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","16:16:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230728","89056681","TE SOLD 25MM TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","3","3","0","3","UN","0","","true","2026-02-11","16:16:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230728","89056653","LUVA SOLD LR 50MMX1.1/2 TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","3","3","0","3","UN","0","","true","2026-02-11","16:16:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230728","89056072","CURVA 90 SOLD 50MM TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","16:16:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230728","89056044","CURVA 90 SOLD 25MM TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","10","10","0","10","UN","0","","true","2026-02-11","16:16:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230728","89055792","BUCHA RED SOLD LONGA 50X25MM TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","7","7","0","7","UN","0","","true","2026-02-11","16:16:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230728","89055575","ADAPT SOLD CURTO 25MMX3/4 TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","12","12","0","12","UN","0","","true","2026-02-11","16:16:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230728","89043115","ENGATE FLEX PLAST AF FF 40CM 1/2 TIGRE","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","10","10","0","10","UN","0","","true","2026-02-11","16:16:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230728","89043066","FITA VEDA ROSCA 18MMX10M TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","3","3","0","3","UN","0","","true","2026-02-11","16:16:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230728","89042170","SOLUCAO LIMPADORA FRASCO 200ML TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","16:16:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230728","89042093","ADESIVO PLAST PVC FRASCO 175G TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","16:16:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230728","89039643","TUBO SOLD AF PVC 3M 50MM TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","4","4","0","4","UN","0","","true","2026-02-11","16:16:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230728","89039615","TUBO SOLD AF PVC 3M 25MM TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","6","6","0","6","UN","0","","true","2026-02-11","16:16:59","SRV_RFC_CAR",
"1005","2026-02-11","6","1001","114484","89273163","SIFAO EXT UNIVERSAL BR TIGRE","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","2","2","0","2","UN","0","","true","2026-02-11","16:17:59","SRV_RFC_CAR",
"1005","2026-02-11","6","1001","114484","89300043","FITA VEDA ROSCA 18MMX10M FIRLON","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","16:17:59","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119753","89288311","ENGATE FLEX METAL FF 60CM 1/2 WOG","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","16:18:59","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119753","89565546","NIPLE ROSC 1/2 KRONA","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","3","3","0","3","UN","0","","true","2026-02-11","16:18:59","SRV_RFC_CAR",
"1005","2026-02-11","8","1001","67605","89772284","BOMBA AUTOASP TPS-60 MONO 1/2CV 127/220V","","0L","","08","HIDRAULICA","0815","BOMBAS DE AGUA","1","1","0","1","UN","0","","true","2026-02-11","16:21:04","SRV_RFC_CAR",
"1005","2026-02-11","4","1001","142462","89824462","MANG JARDIM FLEX ENG SUP 20M TRAMONTINA","","0L","","08","HIDRAULICA","0821","IRRIGACAO","1","1","0","1","UN","0","","true","2026-02-11","16:21:04","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119756","89053160","ANEL VED VASO C/ GUIA BLUKIT","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-11","16:21:59","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119756","89273163","SIFAO EXT UNIVERSAL BR TIGRE","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-11","16:21:59","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119756","89873511","KIT ACIO P/ CAIXA ACOPLADA CASTELO BRA","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","16:21:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230731","89043080","FITA VEDA ROSCA 18MMX50M TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","16:22:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230731","89106304","REG GAV BRUTO 1502 3/4 FORUSI","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","16:22:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230731","89207300","ADAPT ANEL SOLD CX DAGUA 20MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","16:22:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230731","89207412","ADAPT ANEL SOLD CX DAGUA 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","3","3","0","3","UN","0","","true","2026-02-11","16:22:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230731","89208371","TUBO SOLD AF PVC 3M 20MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","16:22:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230731","89208483","TUBO SOLD AF PVC 3M 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","3","3","0","3","UN","0","","true","2026-02-11","16:22:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230731","89289711","JOELHO 90 SOLD 20MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","5","5","0","5","UN","0","","true","2026-02-11","16:22:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230731","89289893","TE SOLD 20MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","16:22:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230731","89289900","TE SOLD 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","16:22:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230731","89565581","PLUG ROSC 3/4 KRONA","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","16:22:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230731","89565602","TE ROSC 3/4 KRONA","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","16:22:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230731","89878173","ADESIVO PLAST PVC FRASCO 175G TEKBOND","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","16:22:59","SRV_RFC_CAR",
"1005","2026-02-11","2","1001","184055","89273163","SIFAO EXT UNIVERSAL BR TIGRE","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-11","16:25:59","SRV_RFC_CAR",
"1005","2026-02-11","2","1001","184055","89300064","FITA VEDA ROSCA 18MMX50M FIRLON","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","3","3","0","3","UN","0","","true","2026-02-11","16:25:59","SRV_RFC_CAR",
"1005","2026-02-11","2","1001","184055","89873546","KIT ACIO DUPLO P/CAIXA ACOPLADA BLUKIT","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","16:25:59","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119762","89470332","BOMBA SUB 400L 50MCA 127V 3/4 BLUMA 5.0","","0L","","08","HIDRAULICA","0815","BOMBAS DE AGUA","1","1","0","1","UN","0","","true","2026-02-11","16:25:59","SRV_RFC_CAR",
"1005","2026-02-11","8","1001","67611","89565574","PLUG ROSC 1/2 KRONA","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","16:30:59","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119772","89437810","MECAN ENTRA UNIV CX ACOP HEU2 ASTRA","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","16:31:59","SRV_RFC_CAR",
"1005","2026-02-11","13","1001","134023","89208483","TUBO SOLD AF PVC 3M 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","16:38:58","SRV_RFC_CAR",
"1005","2026-02-11","13","1001","134023","89289725","JOELHO 90 SOLD 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","4","4","0","4","UN","0","","true","2026-02-11","16:38:58","SRV_RFC_CAR",
"1005","2026-02-11","13","1001","134023","89289900","TE SOLD 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","16:38:58","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119782","89043066","FITA VEDA ROSCA 18MMX10M TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","16:38:58","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230745","89039965","CURVA 90 CURTA ESG SN PVC DN75 TIGRE","","0L","","08","HIDRAULICA","0809","EVACUACAO","1","1","0","1","UN","0","","true","2026-02-11","16:43:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230745","89040651","TUBO ESG SN PVC 3M DN75 TIGRE","","0L","","08","HIDRAULICA","0809","EVACUACAO","1","1","0","1","UN","0","","true","2026-02-11","16:43:59","SRV_RFC_CAR",
"1005","2026-02-11","1","1001","319431","89673766","REPARO MVS REG PRESS N19 FABRIMAR FURKIN","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","16:44:59","SRV_RFC_CAR",
"1005","2026-02-11","1","1001","319428","89183052","PROLONG LONGO MF ZAMAC CR 1/2 GARDEN","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","16:41:59","SRV_RFC_CAR",
"1005","2026-02-11","1","1001","319428","89300071","FITA VEDA ROSCA 12MMX25M FIRLON","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","16:41:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230748","89289263","JOELHO 90 ESG SN PVC DN40 FORTLEV","","0L","","08","HIDRAULICA","0809","EVACUACAO","3","3","0","3","UN","0","","true","2026-02-11","16:45:59","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119793","89044676","PASTILHA CLORO 3X1 200G GENCO","","0L","","08","HIDRAULICA","0818","PISCINAS","4","4","0","4","UN","0","","true","2026-02-11","16:46:58","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119793","89044746","ALGICIDA MANUTENCAO 1L GENCO","","0L","","08","HIDRAULICA","0818","PISCINAS","1","1","0","1","UN","0","","true","2026-02-11","16:46:58","SRV_RFC_CAR",
"1005","2026-02-11","4","1001","142496","89056513","LUVA SOLD 20MM TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","16:50:58","SRV_RFC_CAR",
"1005","2026-02-11","6","1001","114507","89044676","PASTILHA CLORO 3X1 200G GENCO","","0L","","08","HIDRAULICA","0818","PISCINAS","6","6","0","6","UN","0","","true","2026-02-11","16:50:58","SRV_RFC_CAR",
"1005","2026-02-11","4","1001","142595","89443046","CONECTOR MANG C/ BLOQ ER 1/2 TRAMONT","","0L","","08","HIDRAULICA","0821","IRRIGACAO","1","1","0","1","UN","0","","true","2026-02-11","18:23:59","SRV_RFC_CAR",
"1005","2026-02-11","4","1001","142595","89443095","ESGUICHO PLAST 6 JATOS ER 1/2 TRAMONT","","0L","","08","HIDRAULICA","0821","IRRIGACAO","1","1","0","1","UN","0","","true","2026-02-11","18:23:59","SRV_RFC_CAR",
"1005","2026-02-11","6","1001","114580","89293365","REGUL GAS DOM 2KG/H 506/01 BM ALIANCA","","0L","","08","HIDRAULICA","0836","GAS","1","1","0","1","UN","0","","true","2026-02-11","18:25:58","SRV_RFC_CAR",
"1005","2026-02-11","6","1001","114580","89715710","MANG PVC GAS GLP 1,2M PLASBOHN","","0L","","08","HIDRAULICA","0836","GAS","1","1","0","1","UN","0","","true","2026-02-11","18:25:58","SRV_RFC_CAR",
"1005","2026-02-11","1","1001","319523","89824462","MANG JARDIM FLEX ENG SUP 20M TRAMONTINA","","0L","","08","HIDRAULICA","0821","IRRIGACAO","1","1","0","1","UN","0","","true","2026-02-11","18:28:58","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119971","89044795","SULFATO ALUMINIO 2KG GENCO","","0L","","08","HIDRAULICA","0818","PISCINAS","1","1","0","1","UN","0","","true","2026-02-11","18:29:59","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119971","89423236","CLORADOR FLUTUANTE BRUSTEC","","0L","","08","HIDRAULICA","0818","PISCINAS","1","1","0","1","UN","0","","true","2026-02-11","18:29:59","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119971","89518863","ELEVADOR PH GRANULADO 2KG GENCO","","0L","","08","HIDRAULICA","0818","PISCINAS","1","1","0","1","UN","0","","true","2026-02-11","18:29:59","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119974","89056261","JOELHO 90 SOLD 40MM TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","4","4","0","4","UN","0","","true","2026-02-11","18:30:58","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119974","89056541","LUVA SOLD 40MM TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","4","4","0","4","UN","0","","true","2026-02-11","18:30:58","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119974","89056646","LUVA SOLD LR 40MMX1.1/4 TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","18:30:58","SRV_RFC_CAR",
"1005","2026-02-11","1","1001","319525","89688620","VALV PIA AMERICANA INOX 3.1/2 TRAMONTINA","","0L","","08","HIDRAULICA","0812","COMPLEMENTOS EVACUACAO","1","1","0","1","UN","0","","true","2026-02-11","18:31:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230803","89289501","BUCHA RED SOLD CURTA 32X25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","18:33:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230803","89289613","CURVA 90 SOLD 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:33:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230803","89289662","JOELHO 45 SOLD 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","18:33:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230803","89289900","TE SOLD 25MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:33:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230803","89289991","JOELHO 90 SOLD BC LT AZ 25MMX1/2 FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:33:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230803","89565392","CAP ROSC 1/2 KRONA","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:33:59","SRV_RFC_CAR",
"1005","2026-02-11","12","1001","230803","89565574","PLUG ROSC 1/2 KRONA","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","18:33:59","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119979","89300064","FITA VEDA ROSCA 18MMX50M FIRLON","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:34:59","SRV_RFC_CAR",
"1005","2026-02-11","15","1001","119981","89873511","KIT ACIO P/ CAIXA ACOPLADA CASTELO BRA","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:35:58","SRV_RFC_CAR",
"1005","2026-02-11","8","1001","67724","89045306","CX DESCARGA BR 6/9L ASTRA","","0L","","08","HIDRAULICA","0806","COMPLEMENTOS AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:37:58","SRV_RFC_CAR",
"1005","2026-02-11","8","1001","67724","89056212","JOELHO 90 SOLD 20MM TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","2","2","0","2","UN","0","","true","2026-02-11","18:37:58","SRV_RFC_CAR",
"1005","2026-02-11","8","1001","67724","89056611","LUVA SOLD LR 20MMX1/2 TIGRE","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:37:58","SRV_RFC_CAR",
"1005","2026-02-11","8","1001","67724","89289711","JOELHO 90 SOLD 20MM FORTLEV","","0L","","08","HIDRAULICA","0803","ALIMENTACAO AGUA FRIA E AGUA QUENTE","1","1","0","1","UN","0","","true","2026-02-11","18:37:58","SRV_RFC_CAR",
